packet_id,delivered,Usage
75848,1,Public
98256,0,Private
12661,1,Private
54609,1,Public
4205,1,Public
35653,1,Private
74665,1,Private
97065,1,Public
90960,1,Public
36914,1,Private
69175,0,Public
10233,1,Private
93436,1,Private
115287,1,Private
53374,1,Public
48526,1,Public
112866,1,Public
35654,1,Public
11464,0,Public
44268,1,Private
121386,1,Private
106782,1,Private
100074,1,Private
101290,1,Private
69798,1,Public
33253,1,Private
67946,1,Private
48527,1,Private
87986,1,Public
53993,1,Public
98886,1,Public
87396,1,Public
101905,1,Private
52746,0,Public
39977,1,Private
42432,0,Private
59446,1,Private
63677,1,Public
100681,1,Public
89183,1,Public
4842,1,Public
6059,1,Public
61890,1,Public
103130,1,Private
77675,1,Public
60054,1,Private
32063,1,Public
24201,1,Public
104935,1,Private
14498,0,Private
100682,1,Public
59447,0,Private
32064,1,Private
84361,1,Public
37544,1,Public
81318,1,Public
23032,1,Public
78866,1,Private
104318,1,Private
97654,0,Private
72848,1,Public
74068,1,Private
96462,1,Public
18803,1,Public
29630,1,Private
81939,1,Public
80068,1,Public
12662,0,Private
26592,1,Public
90347,1,Private
33839,0,Private
51551,0,Private
72849,1,Public
35655,1,Public
103131,1,Public
1826,1,Public
38764,1,Public
40572,1,Public
29631,1,Public
87987,1,Private
33254,1,Private
49694,1,Public
94673,1,Public
41802,1,Public
66137,1,Private
95282,1,Public
92816,1,Private
30857,1,Public
108648,1,Private
102519,1,Private
39978,1,Public
121387,1,Private
27780,1,Public
30858,1,Private
114069,1,Private
94048,0,Private
92817,1,Private
112275,1,Public
75241,1,Private
8437,1,Public
115288,1,Private
4206,1,Private
59448,1,Private
78287,1,Public
15089,0,Private
79487,1,Private
56393,0,Private
104936,0,Private
67947,0,Private
39979,1,Private
78288,1,Public
23609,0,Private
91572,0,Private
109837,1,Public
38765,1,Public
10866,0,Private
582,1,Private
71611,0,Private
69799,1,Public
67347,1,Public
101906,1,Private
97655,1,Private
77676,0,Public
1208,1,Public
53375,1,Public
96463,1,Private
45506,0,Private
82521,1,Private
39385,1,Private
114657,1,Private
107402,0,Private
91573,1,Private
56394,1,Private
120145,0,Private
27781,0,Public
36286,0,Private
30252,1,Private
99495,1,Public
38766,0,Private
66724,1,Public
13274,1,Private
43638,1,Private
6060,1,Private
71612,1,Private
13859,1,Public
74069,0,Private
111065,0,Public
60674,1,Private
113469,1,Public
24789,1,Private
52747,1,Public
83738,1,Private
43054,0,Private
15090,1,Private
19381,1,Public
63678,1,Private
7259,0,Public
111671,1,Private
11465,0,Private
42433,0,Private
58827,0,Private
101907,1,Private
9055,1,Private
43055,0,Private
89758,0,Private
111672,1,Public
44893,1,Private
35057,1,Public
49113,0,Private
59449,1,Private
108649,1,Private
12069,1,Private
20013,1,Private
1209,0,Private
96464,1,Public
13275,0,Private
1827,1,Private
109838,1,Public
57575,1,Public
22423,1,Public
24790,1,Private
95283,0,Private
90348,0,Private
5459,1,Private
60675,0,Private
44269,0,Private
45507,0,Private
77049,0,Public
50317,1,Public
26593,1,Public
95877,1,Private
9638,1,Public
12070,1,Public
74666,0,Private
86802,1,Public
60055,0,Public
25420,1,Public
113470,1,Public
53376,0,Private
19382,1,Public
112867,0,Private
44270,0,Private
4843,1,Private
120146,1,Private
38142,1,Private
75242,1,Private
6061,1,Private
27181,1,Private
44894,0,Private
49114,0,Public
1210,0,Private
118298,1,Public
78867,1,Private
108650,1,Public
6632,0,Private
46737,0,Private
118299,0,Private
53377,0,Private
60056,1,Private
35656,1,Private
90961,0,Public
61891,1,Private
106783,1,Public
36915,0,Public
92818,1,Public
35657,1,Public
1828,1,Public
77050,1,Private
100075,1,Public
105554,1,Public
92819,1,Private
55224,0,Private
13860,1,Private
76446,0,Private
87988,1,Public
4207,1,Public
46112,1,Public
7260,0,Public
70416,1,Public
108651,1,Public
67948,0,Private
58196,1,Private
7261,0,Private
3009,1,Public
38767,0,Private
64293,1,Private
29005,1,Public
75849,1,Private
63679,1,Public
111673,1,Public
78289,0,Private
119511,1,Private
111066,1,Private
95284,0,Private
15708,1,Private
77051,1,Public
71613,1,Private
104319,1,Private
66725,0,Public
6633,0,Private
78868,1,Public
90349,1,Public
69800,1,Private
65518,1,Private
30253,1,Public
66726,1,Public
43639,0,Private
39980,0,Private
32650,0,Private
115289,1,Private
95878,1,Private
70417,1,Public
66138,1,Public
74070,1,Private
33840,1,Public
52748,1,Private
63079,1,Private
84985,0,Private
55817,0,Private
22424,1,Public
5460,1,Private
49115,1,Public
86803,1,Public
106784,1,Public
94674,0,Private
75850,1,Public
107403,1,Private
78290,1,Private
76447,1,Private
52146,1,Private
65519,1,Public
105555,1,Private
22425,1,Public
83132,0,Public
14499,1,Private
19383,1,Public
46738,1,Private
21234,1,Private
98887,1,Private
102520,0,Public
33255,1,Public
67949,1,Private
62463,1,Public
32651,1,Private
84362,1,Public
59450,1,Private
61892,1,Private
104320,1,Private
91574,1,Private
44895,1,Public
32652,0,Private
64890,0,Private
26594,1,Private
50919,1,Private
68559,0,Public
81940,0,Public
117086,1,Private
10234,1,Private
97656,0,Private
44271,1,Private
16936,1,Private
97066,1,Private
55225,0,Public
64294,1,Public
19384,1,Public
113471,1,Private
14500,1,Private
44896,1,Private
81941,1,Private
15091,1,Private
44897,0,Private
81319,1,Private
118910,0,Private
55818,0,Private
26595,0,Private
56395,0,Private
30254,1,Public
104321,0,Private
108652,1,Private
101291,0,Private
34454,1,Private
53994,1,Public
63680,0,Private
20659,1,Private
20658,0,Private
60676,0,Private
69176,1,Public
50318,0,Private
69801,1,Public
55819,0,Private
90962,0,Public
43640,0,Private
25421,1,Public
113472,0,Private
45508,0,Private
49695,1,Public
95879,1,Private
47942,0,Private
49696,1,Public
36916,1,Public
99496,1,Private
89759,1,Private
58197,0,Private
85595,1,Private
117087,0,Private
32653,0,Private
81320,1,Private
51552,1,Private
64295,1,Public
19385,0,Private
44272,0,Private
60678,0,Private
121388,1,Private
60677,0,Private
64891,0,Private
44898,0,Private
114658,0,Private
38144,1,Public
65520,1,Private
53378,0,Private
19386,0,Public
38143,1,Public
45509,0,Private
46739,0,Private
85596,1,Private
81321,1,Private
82522,1,Private
11466,0,Private
112276,1,Private
75851,1,Public
1211,1,Private
106167,1,Public
21235,1,Public
103735,1,Private
106785,1,Public
6062,1,Private
111067,0,Private
13276,0,Private
95285,0,Private
117088,0,Private
27182,0,Private
4208,0,Private
12071,0,Private
18804,1,Private
44899,0,Private
52147,1,Public
87397,1,Public
41803,1,Private
96465,0,Private
111068,0,Private
96466,0,Private
100076,1,Public
61273,0,Private
43641,0,Private
49116,1,Public
15709,1,Public
103736,1,Public
32654,0,Private
29632,1,Public
39981,0,Private
114659,1,Private
97657,0,Private
92196,0,Private
7849,1,Private
92820,0,Public
44900,0,Private
103132,1,Private
25422,1,Private
25423,1,Public
18805,1,Public
11467,0,Private
57576,1,Public
47353,1,Public
120147,1,Public
23610,1,Public
39982,0,Private
1829,1,Public
113473,1,Public
23033,1,Private
6634,0,Private
44273,0,Private
82523,1,Private
31483,1,Public
111069,0,Private
86218,0,Private
84986,1,Private
120769,0,Private
4209,0,Private
61274,0,Private
109236,1,Private
18189,1,Public
51553,1,Private
115290,1,Private
50319,1,Private
99497,1,Private
87989,1,Public
101292,1,Private
44901,0,Private
104323,1,Public
107404,0,Private
104322,1,Private
92197,0,Private
92198,0,Private
75243,1,Public
117089,0,Private
83739,1,Public
36917,1,Public
44902,0,Private
35058,1,Public
32655,0,Private
91575,1,Public
69177,1,Public
114070,1,Public
583,1,Public
93437,1,Public
69178,0,Public
106786,1,Private
3010,1,Public
55226,0,Private
42434,1,Private
86219,1,Private
36287,1,Private
87990,1,Public
41174,1,Private
31484,1,Private
5461,1,Private
100077,0,Private
112868,0,Private
29633,1,Public
43642,1,Private
117090,0,Private
18190,1,Private
118300,1,Public
93438,1,Public
21236,1,Public
44903,0,Private
39983,1,Public
114660,1,Public
110468,1,Public
13861,1,Public
61275,0,Private
105556,1,Public
7262,1,Private
49117,1,Private
67950,0,Private
79488,1,Public
69802,1,Private
57577,1,Public
84363,1,Private
57578,1,Public
62464,1,Public
97658,0,Private
109839,1,Public
24202,0,Public
92199,1,Private
77052,1,Public
98257,0,Private
18191,1,Public
41175,1,Private
106787,0,Private
112277,1,Public
89760,1,Public
105557,1,Public
56396,1,Private
97659,1,Private
23034,1,Private
30255,1,Private
61893,1,Private
104324,1,Public
105558,0,Private
115892,1,Public
18806,1,Public
63080,1,Public
81322,0,Private
3011,1,Private
35059,1,Private
38768,1,Public
26596,1,Private
48528,1,Private
112869,0,Public
38769,0,Private
1212,1,Private
115291,1,Public
33841,1,Public
74667,1,Private
118911,1,Private
69179,0,Public
101293,1,Private
108653,1,Private
75244,1,Public
118301,1,Public
62465,1,Public
117091,1,Private
35658,1,Public
10867,1,Private
50920,0,Private
7850,1,Public
1213,1,Private
94049,1,Private
30859,1,Public
77677,1,Private
117092,0,Private
52148,1,Public
56987,0,Private
90350,1,Public
14501,1,Public
57579,1,Public
106168,1,Public
1214,0,Private
52749,1,Private
32065,1,Public
3628,1,Public
101294,0,Private
15092,1,Public
72850,0,Private
7263,1,Public
87398,1,Private
95286,0,Private
64892,1,Public
61276,0,Private
69803,0,Public
82524,1,Public
96467,0,Private
109237,1,Private
37545,1,Public
104325,1,Public
63081,1,Public
75245,1,Private
82525,1,Private
120148,1,Private
13277,0,Private
77678,1,Private
58198,0,Private
112278,1,Private
55227,0,Private
50320,1,Private
106788,1,Private
30860,1,Private
95880,1,Public
68560,1,Public
42435,0,Private
9056,1,Public
84364,0,Private
57580,1,Public
72851,1,Private
48529,1,Public
10235,0,Private
4210,1,Public
48530,1,Public
64893,0,Private
93439,1,Private
97067,1,Private
24203,1,Private
43056,1,Public
74071,1,Private
18192,1,Public
44904,1,Private
7851,1,Public
6635,1,Private
89761,1,Private
9057,0,Private
116500,0,Private
116499,1,Private
105559,1,Public
98258,0,Private
15093,1,Private
108654,1,Public
29634,1,Private
15710,1,Public
72852,1,Private
61894,1,Private
71614,0,Public
80691,1,Public
96468,1,Private
13278,0,Private
39984,0,Private
24791,1,Private
84365,1,Private
93440,1,Public
29635,1,Public
43643,0,Private
8438,1,Private
12072,0,Public
16326,1,Public
55820,0,Private
119512,1,Private
9058,0,Private
86804,1,Public
111674,1,Public
92821,1,Private
96469,1,Public
71005,0,Private
29006,0,Private
118302,1,Public
120149,1,Private
28396,1,Private
21824,0,Public
21237,1,Private
108029,1,Private
101908,0,Private
40573,1,Public
61277,0,Private
97660,1,Private
16937,1,Public
66139,0,Private
18807,1,Private
108030,1,Private
53995,0,Public
61278,0,Private
59451,1,Private
55821,1,Private
115292,1,Private
41804,0,Private
52750,1,Private
46740,0,Private
91576,1,Public
98888,1,Public
107405,1,Public
52751,1,Public
97068,1,Private
96470,1,Public
9059,1,Private
62466,1,Public
30861,1,Private
30256,0,Public
66727,0,Private
74072,1,Private
101295,0,Private
61895,1,Private
97069,1,Public
95287,0,Private
22426,0,Private
43057,1,Private
90351,1,Private
117670,1,Public
2414,1,Private
29007,0,Private
21238,0,Private
20660,1,Private
75246,1,Public
32066,1,Public
80069,1,Public
109840,1,Public
41176,1,Private
118912,1,Private
16938,1,Private
14502,1,Private
30257,1,Public
82526,0,Public
24204,1,Private
24205,1,Private
9060,1,Private
43058,1,Public
94050,1,Public
25424,1,Private
80070,1,Private
101296,1,Private
79489,1,Public
60057,1,Public
51554,0,Private
97661,1,Public
59452,1,Public
5462,0,Private
42436,0,Private
33842,1,Public
56988,1,Private
10868,1,Private
15711,0,Private
73477,1,Private
35060,0,Private
26597,1,Public
92822,1,Private
76448,0,Private
89184,0,Private
30258,0,Public
111070,1,Private
47354,1,Public
50921,1,Private
95288,0,Public
17555,1,Public
35659,1,Private
20014,1,Private
43059,1,Public
118913,0,Private
69804,1,Public
96471,1,Public
108031,1,Private
115293,1,Public
103737,1,Public
97070,1,Public
58199,0,Public
3012,1,Public
56397,1,Private
92823,1,Public
109238,0,Private
13279,1,Private
46741,1,Private
90352,1,Public
88599,1,Private
56398,0,Private
54610,1,Public
25425,1,Private
101297,1,Private
63681,1,Private
106169,1,Public
52752,1,Public
53996,1,Private
19387,1,Private
84366,1,Private
31485,1,Private
46742,1,Private
63682,1,Private
24792,0,Private
13862,1,Private
103738,1,Private
23035,0,Private
83740,1,Public
2415,0,Private
18808,1,Public
95289,0,Public
23036,1,Private
53997,0,Public
1215,1,Private
26017,1,Private
30259,1,Public
36918,1,Public
103739,1,Public
21239,1,Public
69805,1,Private
60679,1,Private
53998,1,Public
84987,1,Public
112870,1,Private
111071,1,Private
9639,1,Public
38770,1,Private
42437,1,Private
83133,1,Public
61896,1,Public
4211,1,Public
117671,1,Public
86220,1,Private
41805,1,Public
113474,1,Public
80692,1,Public
117093,1,Private
119513,1,Private
89185,1,Public
118914,1,Private
90353,1,Private
22427,0,Public
6636,1,Private
73478,1,Private
80693,1,Private
96472,1,Public
15094,1,Private
69806,1,Public
49118,0,Public
115893,0,Private
65521,1,Public
41177,0,Private
15712,1,Public
83741,1,Public
47943,0,Public
20015,0,Public
89186,1,Public
56989,0,Public
55228,0,Public
47355,1,Public
22428,1,Public
11468,0,Public
9061,0,Private
14503,1,Public
98889,1,Public
37546,1,Private
6637,0,Private
31486,1,Private
83134,1,Public
47356,1,Private
86221,0,Private
69180,1,Public
78291,0,Private
56990,0,Public
99498,1,Private
91577,1,Public
15095,1,Public
21240,1,Public
35660,1,Public
1830,1,Public
44905,0,Private
63683,1,Public
73479,0,Private
27782,0,Public
35661,1,Private
98890,1,Public
36919,1,Public
74668,0,Private
106789,1,Public
58828,1,Public
80071,1,Public
30260,1,Private
52149,1,Public
111675,1,Public
18809,0,Private
112279,1,Public
63082,1,Private
76449,0,Private
44906,0,Private
78292,0,Private
32067,1,Private
52150,1,Public
44274,0,Public
12073,1,Public
86222,0,Private
50922,0,Private
78293,0,Public
90354,1,Private
109841,1,Private
32656,0,Private
115294,1,Public
26598,1,Public
6638,0,Public
39386,1,Public
77679,1,Public
63684,1,Public
72222,1,Public
67348,1,Public
67951,0,Private
100683,1,Private
62467,1,Public
40574,1,Public
111676,1,Private
104326,1,Public
46113,1,Public
117094,0,Public
102521,1,Public
38145,1,Public
71615,0,Private
46743,0,Public
13280,0,Private
82527,1,Public
119514,1,Private
111677,1,Public
3013,1,Public
115894,1,Public
48531,1,Public
62468,1,Private
14504,1,Private
28397,1,Public
57581,1,Public
79490,1,Private
103133,1,Public
49119,1,Private
32068,1,Public
4844,1,Public
10869,0,Private
53379,0,Public
97071,1,Public
118915,0,Public
76450,0,Private
8439,1,Public
67952,0,Private
97072,1,Private
20016,1,Public
32069,1,Private
36288,0,Public
105560,1,Private
120770,0,Public
74073,1,Public
58829,1,Private
62469,1,Private
73480,0,Public
12663,1,Public
109842,1,Public
16327,1,Public
106790,1,Public
47944,0,Public
41806,1,Public
108655,1,Private
80694,1,Private
67953,0,Public
58830,1,Private
22429,1,Public
12664,1,Public
114661,1,Public
39387,1,Public
62470,1,Public
15713,1,Public
113475,1,Public
97662,0,Private
98259,0,Public
8440,1,Public
93441,1,Public
64894,1,Public
4845,0,Private
56399,1,Public
58200,0,Public
22430,1,Public
101298,0,Private
1831,1,Public
114071,1,Private
63685,1,Public
104937,1,Public
28398,1,Private
30862,1,Private
102522,1,Public
22431,1,Public
94675,1,Private
39388,1,Private
58201,0,Public
112280,1,Public
75247,0,Public
29636,1,Private
33256,1,Private
88600,0,Private
101909,0,Private
17557,1,Public
7264,1,Public
96473,0,Public
17556,1,Private
33843,0,Private
84988,1,Public
99499,1,Public
50923,0,Private
4212,1,Public
22432,1,Private
58831,0,Public
2416,0,Private
37547,0,Public
96474,1,Private
96475,0,Public
62471,1,Private
56400,1,Public
22433,1,Public
63686,1,Private
26599,1,Public
29008,1,Public
104327,1,Public
94676,1,Public
60058,1,Private
39985,0,Public
97663,0,Public
92824,1,Public
38146,0,Private
20017,0,Private
68561,0,Public
72223,1,Public
43060,1,Private
4846,1,Private
10870,0,Public
16939,1,Public
47945,0,Private
32070,0,Private
116501,1,Private
64296,1,Private
46114,1,Private
117095,0,Private
55229,0,Private
105561,1,Private
91578,1,Private
83742,1,Public
81323,0,Private
584,1,Public
49697,1,Public
105562,1,Private
39986,0,Private
67954,0,Public
102523,0,Private
116502,1,Public
58832,1,Private
5463,0,Private
75248,1,Public
83743,0,Public
41178,1,Public
12074,1,Public
119515,1,Private
47946,0,Public
114072,1,Private
43061,0,Private
12075,1,Public
78294,0,Private
29637,1,Private
49120,1,Private
105563,0,Private
12665,1,Private
13281,0,Public
101299,0,Private
121389,1,Private
92200,0,Public
4213,1,Public
91579,1,Private
10871,0,Public
112871,0,Private
43644,0,Private
86223,1,Private
53999,1,Public
80072,1,Private
94677,1,Public
116503,1,Public
109843,1,Public
64297,1,Public
88601,0,Private
4214,1,Private
3014,1,Public
99500,0,Private
13863,1,Public
47947,0,Private
5464,1,Private
90355,0,Private
49121,1,Public
106791,1,Public
59453,1,Public
87399,0,Private
108032,0,Private
87991,0,Private
52151,1,Private
114073,0,Private
50321,1,Public
39389,1,Private
55230,0,Public
23611,1,Private
109239,0,Private
103740,1,Private
107406,1,Private
40575,1,Public
43645,0,Private
94051,1,Private
107407,1,Private
11469,0,Private
25426,1,Public
101300,0,Private
72853,0,Private
74669,0,Public
13282,0,Public
38771,0,Public
87400,1,Public
95881,1,Private
100078,1,Private
55822,0,Private
70418,1,Private
10236,1,Public
103741,1,Public
10237,1,Private
86224,1,Private
13283,0,Public
2417,0,Private
108033,0,Private
47948,0,Public
112281,0,Public
64298,1,Public
26018,0,Private
58833,1,Private
99501,1,Private
61897,0,Private
92201,0,Public
51555,1,Private
15096,1,Private
91581,1,Private
83744,1,Public
91580,1,Private
