packet_id,user_id,timestamp_minute,session_duration_s,packet_size,distance_to_router,signal_strength,channel_load,device_type,os,protocol,request_type,destination_host,priority,is_encrypted,vpn_active,preferred_dns,battery_level,movement_speed,retry,delivered
42751,70,10874,808,48867,18.98,78.81,0.642,laptop,linux,udp,streaming,wink.ru,medium,False,True,8.8.8.8,41.4,0.52,0,1
102785,169,8801,1120,38955,18.15,-101.99,0.051,phone,android,tcp,streaming,seasonvar.ru,low,False,True,8.8.8.8,72.1,1.44,0,1
51088,84,5096,1745,53464,1.6,-20.44,0.596,iot,android,udp,streaming,ivi.ru,medium,True,False,208.67.222.222,62.5,0.07,0,1
48727,80,7812,719,1201,15.59,-70.88,0.614,phone,android,tcp,gaming,blizzard.com,high,True,False,9.9.9.9,57.8,0.79,1,0
91326,150,12243,1165,59957,7.67,-36.03,0.519,phone,ios,quic,streaming,rutube.ru,high,False,True,1.1.1.1,48.5,0.01,0,1
97891,161,7829,1793,4516,22.52,15.21,0.633,laptop,macos,udp,gaming,ggg.com,high,True,True,208.67.222.222,60.4,0.05,1,0
65023,107,3456,442,29281,9.89,-48.91,0.619,phone,android,tcp,download,github.com,low,True,False,8.8.8.8,66.3,1.52,0,1
64602,106,11642,293,18154,13.26,-47.15,0.108,phone,ios,udp,download,ftp.mozilla.org,low,True,False,8.8.8.8,51.3,2.33,0,1
1523,2,10739,2865,2002,9.66,22.05,0.535,laptop,windows,udp,gaming,faceit.com,high,False,False,1.1.1.1,46.3,1.19,0,1
24835,41,329,1175,34571,24.12,-1.73,0.223,laptop,linux,quic,streaming,youtube.com,low,True,True,8.8.8.8,83.6,0.45,0,1
79595,131,2727,55,1633,0.91,-32.33,0.384,phone,android,udp,browsing,notion.so,low,True,True,8.8.8.8,30.2,2.65,0,1
107596,177,5565,57,87,12.77,-74.21,0.212,phone,android,udp,browsing,avito.ru,medium,True,False,208.67.222.222,27.6,2.86,0,1
38520,63,13760,140,486,10.39,-80.91,0.747,phone,ios,tcp,browsing,sber.ru,high,True,False,,55.5,1.77,1,0
94332,155,9400,610,60785,22.46,-52.61,0.7,iot,linux,tcp,streaming,ivi.ru,high,False,False,9.9.9.9,63.8,0.03,0,1
31615,52,3807,501,61574,25.69,-73.92,0.489,iot,linux,tcp,download,cloud.mail.ru,medium,True,False,1.1.1.1,54.4,0.17,0,1
77224,127,5496,234,47501,2.95,-33.52,0.19,phone,android,tcp,download,storage.googleapis.com,medium,False,False,208.67.222.222,32.8,0.68,0,1
108411,178,12938,283,47952,12.4,-31.72,0.317,iot,android,tcp,download,releases.1c.ru,low,True,False,1.1.1.1,55.7,0.05,0,1
110536,182,798,63,1155,2.97,51.82,0.535,laptop,linux,quic,browsing,ok.ru,medium,False,False,,46.4,0.35,0,1
71920,118,9752,1143,9455,21.98,45.86,0.252,laptop,linux,udp,streaming,youtube.com,high,False,True,9.9.9.9,23.5,0.2,0,1
12882,21,6909,1724,57908,28.31,-92.94,0.387,phone,android,tcp,streaming,rutube.ru,medium,False,False,8.8.8.8,25.4,0.59,0,1
50748,83,16199,707,3558,1.59,-67.71,0.265,phone,ios,udp,gaming,gaijin.net,medium,True,,,79.5,1.6,1,0
40235,66,7938,116,643,7.31,58.6,0.563,laptop,macos,udp,browsing,avito.ru,low,True,False,,53.6,0.31,0,1
59856,98,14242,72,736,9.88,-67.83,0.124,phone,ios,quic,browsing,yandex.ru,medium,True,False,8.8.8.8,25.8,2.13,0,1
67111,110,13760,54,457,23.09,-103.88,0.584,iot,android,tcp,browsing,rbc.ru,medium,False,False,1.1.1.1,62.1,0.18,1,0
61030,100,13061,73,1675,6.36,24.71,0.081,laptop,windows,tcp,browsing,ozon.ru,high,False,True,9.9.9.9,45.1,0.56,1,0
63278,104,6529,277,43953,8.42,-24.42,0.641,iot,android,udp,download,github.com,medium,True,False,8.8.8.8,70.4,0.01,0,1
25051,41,8778,381,34891,22.66,-1.38,0.165,laptop,linux,tcp,download,yadi.sk,low,True,True,1.1.1.1,66.6,0.4,0,1
117336,193,8789,249,52664,12.43,-116.78,0.223,phone,android,udp,download,mega.nz,low,True,False,1.1.1.1,82.8,0.03,0,1
85676,141,1333,772,61091,4.64,-71.34,0.274,phone,android,quic,streaming,more.tv,high,True,True,1.1.1.1,12.2,0.04,0,1
91469,150,18141,2178,4819,7.52,-35.74,0.634,phone,ios,udp,gaming,steampowered.com,high,True,False,,44.2,2.34,1,0
101972,168,913,1729,45355,18.33,-75.96,0.511,phone,android,quic,streaming,rutube.ru,high,True,False,208.67.222.222,37.4,0.11,1,0
44794,73,19101,30,120,13.88,31.08,0.441,laptop,windows,tcp,browsing,pikabu.ru,medium,True,False,1.1.1.1,79.5,0.02,1,0
37730,62,6777,392,16110,8.36,-57.53,0.526,phone,android,tcp,download,pytorch.org,high,False,,1.1.1.1,20.3,3.79,0,1
73305,120,16667,1839,4867,4.67,-68.6,0.795,iot,linux,udp,gaming,steampowered.com,high,True,,9.9.9.9,69.0,0.22,1,0
95677,157,15049,357,11429,6.61,94.44,0.662,laptop,windows,tcp,download,github.com,medium,False,False,9.9.9.9,73.9,0.36,1,0
52364,86,6791,1453,54217,10.94,23.88,0.432,laptop,macos,udp,streaming,premier.one,high,False,False,1.1.1.1,11.9,0.08,0,1
90142,148,14729,307,17955,13.99,-37.21,0.195,phone,android,tcp,download,github.com,high,True,,1.1.1.1,79.1,0.28,1,0
27069,44,18068,394,64799,26.52,-23.88,0.57,laptop,macos,quic,download,onedrive.live.com,high,False,False,9.9.9.9,47.5,0.23,1,0
117136,193,252,918,2619,11.46,-92.22,0.324,phone,android,tcp,gaming,blizzard.com,high,True,False,9.9.9.9,83.1,0.6,1,0
9846,16,7545,1768,46774,12.81,-3.51,0.273,laptop,linux,udp,streaming,youtube.com,medium,False,True,1.1.1.1,80.9,0.43,0,1
77315,127,9263,219,33839,3.08,-45.72,0.564,phone,android,tcp,download,github.com,high,True,True,1.1.1.1,84.0,1.83,0,1
59860,98,14552,253,65367,14.18,-53.79,0.293,phone,ios,tcp,download,update.1c.ru,low,False,True,1.1.1.1,64.5,0.44,0,1
65086,107,6072,513,52665,13.65,-58.14,0.288,phone,android,tcp,download,mega.nz,low,False,False,1.1.1.1,80.4,1.64,0,1
110831,182,13102,456,27268,6.76,51.4,0.394,laptop,linux,udp,download,onedrive.live.com,medium,True,False,8.8.8.8,85.9,0.37,1,0
23370,38,13218,720,37741,6.04,89.42,0.297,laptop,linux,udp,streaming,rutube.ru,medium,False,True,,64.7,0.4,1,0
73357,120,18050,41,1263,3.67,-78.76,0.602,iot,linux,tcp,browsing,whatsapp.com,medium,True,True,208.67.222.222,58.8,0.26,1,0
16987,28,761,1039,3699,8.98,-64.56,0.61,iot,android,udp,gaming,wargaming.net,medium,True,True,9.9.9.9,63.1,0.1,0,1
33963,56,3157,489,50087,18.56,-22.71,0.25,iot,linux,udp,streaming,youtube.com,low,True,True,,85.8,0.16,1,0
51917,85,12308,3213,4330,14.89,-59.88,0.636,phone,android,udp,gaming,dota2.com,high,True,False,9.9.9.9,70.7,2.11,0,1
100757,166,953,165,1833,14.49,31.84,0.541,laptop,macos,quic,browsing,tbank.ru,low,False,False,,45.3,0.05,0,1
32143,53,1189,3193,1268,16.19,-81.33,0.337,phone,android,udp,gaming,minecraft.net,high,True,False,,30.3,1.21,0,1
80960,133,9009,1543,35075,21.13,81.7,0.271,laptop,windows,tcp,streaming,start.ru,medium,True,False,8.8.8.8,62.0,0.98,0,1
73373,120,18694,475,40762,8.01,-74.45,0.308,iot,linux,udp,streaming,kinopoisk.ru,high,True,False,1.1.1.1,39.2,0.29,1,0
99206,163,10946,200,21733,24.9,-96.42,0.701,iot,linux,tcp,download,mega.nz,medium,True,False,8.8.8.8,53.4,0.27,1,0
37927,62,15165,657,55045,11.03,-45.75,0.701,phone,android,quic,streaming,wink.ru,medium,False,False,9.9.9.9,43.3,2.59,0,1
46890,77,3707,266,31255,17.88,-89.11,0.685,iot,linux,tcp,download,download.kaspersky.com,low,False,,8.8.8.8,28.6,0.21,1,0
4672,7,15266,502,24891,13.41,-30.77,0.685,phone,android,quic,streaming,videomore.ru,high,True,True,,30.4,1.53,0,1
7916,13,1228,107,684,12.64,-62.13,0.028,phone,android,tcp,browsing,vk.com,medium,True,False,208.67.222.222,35.3,0.75,0,1
95997,158,3006,1168,40061,1.24,30.16,0.375,laptop,windows,udp,streaming,okko.tv,high,True,False,1.1.1.1,60.4,0.49,0,1
119022,196,2650,755,54812,7.25,75.08,0.226,laptop,windows,udp,streaming,kinopoisk.ru,high,False,False,208.67.222.222,35.0,0.64,1,0
12877,21,6629,111,1448,23.49,-97.86,0.73,phone,android,tcp,browsing,google.com,medium,False,,8.8.8.8,22.8,3.26,1,0
40056,66,892,1583,58780,8.26,66.99,0.764,laptop,macos,udp,streaming,vkvideo.ru,high,True,,9.9.9.9,29.4,0.42,0,1
26795,44,6071,125,33167,24.29,-37.1,0.249,laptop,macos,tcp,browsing,telegram.org,low,True,False,8.8.8.8,71.6,0.69,1,0
120384,198,7785,496,17611,17.36,-80.54,0.576,iot,android,quic,download,download.kaspersky.com,medium,False,,1.1.1.1,91.0,0.2,0,1
116109,191,7115,43,455,21.84,23.32,0.259,laptop,windows,tcp,browsing,telegram.org,medium,True,True,,56.9,0.3,0,1
23789,39,6252,1330,57225,2.86,-27.46,0.454,iot,linux,udp,streaming,ivi.ru,high,False,True,9.9.9.9,79.5,0.23,0,1
80863,133,5251,110,15532,25.23,91.6,0.551,laptop,windows,quic,download,download.kaspersky.com,high,True,True,9.9.9.9,21.5,0.28,0,1
55982,92,5113,940,2455,16.36,68.91,0.676,laptop,macos,tcp,gaming,steampowered.com,medium,True,False,208.67.222.222,47.9,0.49,1,0
102878,169,13297,1447,1869,23.37,-105.9,0.393,phone,android,udp,gaming,wargaming.net,high,True,,8.8.8.8,89.1,3.76,0,1
11338,18,17268,75,499,9.63,43.63,0.137,laptop,windows,tcp,browsing,wildberries.ru,medium,True,False,208.67.222.222,54.3,0.14,1,0
37070,61,4879,746,37103,9.46,20.88,0.576,laptop,linux,udp,streaming,ivi.ru,medium,False,False,9.9.9.9,50.6,0.34,0,1
28206,46,14838,172,77,7.09,-43.34,0.335,phone,ios,tcp,browsing,vk.com,high,False,False,8.8.8.8,91.3,2.1,0,1
15893,26,6382,416,31812,3.61,-15.18,0.782,iot,linux,tcp,download,cdn.yandex.net,medium,True,False,208.67.222.222,75.2,0.05,0,1
79382,130,18696,95,741,19.78,-32.31,0.284,phone,android,udp,browsing,whatsapp.com,medium,True,True,8.8.8.8,37.5,2.29,0,1
17146,28,7393,40,1398,7.24,-47.97,0.209,iot,android,udp,browsing,arxiv.org,low,True,True,1.1.1.1,62.0,0.25,0,1
121122,199,11965,167,1422,8.46,-60.14,0.327,phone,ios,udp,browsing,ok.ru,low,False,False,1.1.1.1,86.3,0.99,0,1
29372,48,12486,308,42133,10.81,-56.59,0.677,phone,ios,tcp,download,cloud.mail.ru,high,True,False,208.67.222.222,44.5,1.18,0,1
28142,46,12477,167,1364,8.09,-11.82,0.749,phone,ios,quic,browsing,mail.ru,medium,False,False,9.9.9.9,50.8,2.05,0,1
19790,32,13996,140,1636,19.54,-89.99,0.425,iot,linux,tcp,browsing,ok.ru,high,False,False,9.9.9.9,19.6,0.13,0,1
35182,58,3533,1104,28130,8.95,-91.04,0.718,phone,android,quic,streaming,vkvideo.ru,high,False,True,1.1.1.1,59.4,1.54,1,0
87307,143,18736,158,504,10.86,62.61,0.372,laptop,windows,tcp,browsing,wildberries.ru,low,True,False,,46.8,0.26,0,1
1070,1,17171,144,1955,11.1,-63.74,0.451,iot,android,udp,browsing,habr.com,medium,False,True,8.8.8.8,23.0,0.25,1,0
48086,79,4819,83,19270,12.73,-42.39,0.513,phone,ios,quic,download,archive.debian.org,medium,True,True,,62.1,0.34,1,0
90767,149,15001,339,40077,17.2,-87.26,0.699,iot,android,tcp,download,yadi.sk,high,False,False,1.1.1.1,50.6,0.14,1,0
10982,18,2531,1653,60518,5.71,40.8,0.679,laptop,windows,tcp,streaming,youtube.com,medium,False,True,8.8.8.8,45.2,0.54,0,1
79557,131,1617,166,1748,6.78,-44.5,0.287,phone,android,tcp,browsing,sports.ru,high,True,,,69.3,1.28,0,1
57885,95,10289,70,477,16.59,-80.95,0.109,phone,android,tcp,browsing,arxiv.org,low,False,False,9.9.9.9,65.9,0.13,1,0
24057,39,16929,714,8998,3.94,-34.13,0.395,iot,linux,udp,streaming,youtube.com,high,False,True,8.8.8.8,22.2,0.19,0,1
99271,163,13965,1646,40231,22.48,-93.2,0.361,iot,linux,udp,streaming,ivi.ru,medium,True,False,,45.4,0.09,1,0
41709,68,18681,1212,34256,8.04,76.87,0.0,laptop,macos,quic,streaming,kinopoisk.ru,high,False,False,9.9.9.9,40.1,0.04,0,1
96727,159,8011,491,55912,16.82,39.13,0.811,laptop,linux,tcp,download,s3.amazonaws.com,low,False,False,1.1.1.1,32.8,0.24,0,1
109388,180,4271,38,1917,21.38,-70.08,0.289,phone,android,tcp,browsing,whatsapp.com,low,True,True,1.1.1.1,45.2,1.24,0,1
68938,113,12874,62,45502,23.11,-87.38,0.344,phone,android,quic,download,github.com,medium,True,False,,44.6,0.94,1,0
9219,15,5555,175,312,20.37,-93.96,0.106,phone,ios,udp,browsing,whatsapp.com,low,False,True,1.1.1.1,16.0,1.44,0,1
27890,46,2612,117,243,8.11,-23.31,0.232,phone,ios,tcp,browsing,google.com,low,True,False,8.8.8.8,37.5,1.66,0,1
21048,34,14981,2053,4543,10.62,-86.54,0.548,phone,android,tcp,gaming,wargaming.net,high,False,False,208.67.222.222,82.6,1.41,0,1
57743,95,4888,3034,4682,16.15,-71.87,0.505,phone,android,udp,gaming,gaijin.net,high,True,True,1.1.1.1,78.6,1.01,0,1
63410,104,12126,865,9446,9.19,-28.47,0.325,iot,android,tcp,streaming,wink.ru,medium,False,False,,66.0,0.18,0,1
54804,90,6158,1401,3889,10.88,-80.67,0.222,phone,ios,udp,gaming,steampowered.com,high,False,False,8.8.8.8,64.6,4.17,1,0
23402,38,14393,107,1520,8.02,75.22,0.207,laptop,linux,quic,browsing,whatsapp.com,medium,True,True,9.9.9.9,34.4,0.55,0,1
42344,69,19325,163,514,18.79,-13.08,0.455,laptop,linux,tcp,browsing,kinopoisk.ru,low,False,True,1.1.1.1,83.4,0.66,0,1
21698,35,17563,147,458,5.08,-80.31,0.335,phone,ios,tcp,browsing,telegram.org,low,True,True,,83.0,3.4,0,1
50244,82,19932,1328,50667,6.22,-55.03,0.2,iot,linux,quic,streaming,kinopoisk.ru,low,False,True,9.9.9.9,34.4,0.29,0,1
62603,103,3517,1824,2548,25.2,35.66,0.539,laptop,windows,udp,gaming,vkplay.ru,high,True,False,9.9.9.9,80.3,0.95,0,1
103950,171,7647,64,946,24.07,-23.02,0.353,phone,android,udp,browsing,google.com,low,True,,,82.2,3.01,0,1
102693,169,5318,502,42025,23.17,-86.6,0.635,phone,android,tcp,download,github.com,low,True,,8.8.8.8,18.0,4.41,1,0
73794,121,11319,71,1579,21.97,-34.29,0.315,phone,ios,quic,browsing,wildberries.ru,medium,True,False,9.9.9.9,31.7,1.52,0,1
68089,112,3779,160,33170,17.74,-38.26,0.568,phone,android,udp,download,releases.1c.ru,low,False,True,208.67.222.222,53.5,0.95,0,1
66218,109,2209,452,60977,12.91,-6.0,0.785,laptop,windows,quic,download,download.jetbrains.com,high,True,True,8.8.8.8,51.8,0.02,1,0
33972,56,3635,1530,60971,21.52,-34.87,0.707,iot,linux,tcp,streaming,kinopoisk.ru,high,False,True,9.9.9.9,77.0,0.03,0,1
3913,6,10628,3444,2958,8.1,-23.85,0.537,laptop,windows,udp,gaming,epicgames.com,high,False,,8.8.8.8,76.9,0.25,0,1
54439,89,15771,515,40725,7.58,-49.57,0.171,phone,ios,tcp,download,releases.1c.ru,medium,True,,208.67.222.222,57.1,2.31,0,1
71424,117,15397,84,25960,5.97,-74.16,0.451,phone,ios,quic,download,cloud.mail.ru,medium,True,True,9.9.9.9,39.2,1.7,0,1
68969,113,14243,363,22854,19.72,-94.55,0.282,phone,android,tcp,download,releases.1c.ru,medium,True,True,,29.2,0.63,0,1
91364,150,13914,109,23445,6.3,-36.48,0.462,phone,ios,tcp,download,download.kaspersky.com,medium,False,False,1.1.1.1,61.0,3.83,0,1
98181,161,19360,567,54152,18.02,7.96,0.565,laptop,macos,tcp,download,onedrive.live.com,medium,True,False,,55.4,0.24,1,0
104743,172,14848,143,1341,11.65,-78.66,0.38,phone,android,tcp,browsing,whatsapp.com,low,False,True,1.1.1.1,69.0,2.87,0,1
115986,191,2339,557,18814,23.9,71.94,0.55,laptop,windows,tcp,download,onedrive.live.com,medium,False,False,8.8.8.8,54.8,0.19,1,0
56193,92,14376,301,53930,16.01,59.36,0.446,laptop,macos,udp,streaming,film.ru,medium,False,False,,30.3,0.62,0,1
87688,144,10979,2503,3234,9.73,-19.2,0.655,phone,android,udp,gaming,ubisoft.com,high,True,False,208.67.222.222,38.0,0.5,0,1
92383,152,5845,1331,59732,26.04,-38.77,0.299,phone,android,quic,streaming,netflix.com,high,False,True,1.1.1.1,50.7,1.52,0,1
109765,180,19765,73,1891,17.25,-49.47,0.326,phone,android,tcp,browsing,yandex.ru,medium,True,True,208.67.222.222,23.8,0.86,0,1
18009,29,15872,599,57681,6.91,-22.72,0.23,phone,ios,tcp,download,onedrive.live.com,low,False,False,208.67.222.222,45.6,0.37,0,1
78598,129,11314,312,64845,4.31,-96.4,0.449,phone,android,quic,download,github.com,low,True,False,,26.2,1.19,0,1
77469,127,15357,349,47130,0.69,-17.32,0.473,phone,android,tcp,download,releases.1c.ru,low,True,,1.1.1.1,46.6,0.34,0,1
81699,134,13696,1400,10498,23.43,-53.49,0.798,phone,android,udp,streaming,youtube.com,medium,False,True,1.1.1.1,37.4,0.99,0,1
41435,68,8611,254,12671,9.5,52.88,0.296,laptop,macos,tcp,download,storage.googleapis.com,low,True,True,8.8.8.8,69.1,0.62,0,1
113076,186,6566,287,13195,16.84,32.25,0.492,laptop,macos,tcp,download,github.com,medium,True,,8.8.8.8,51.7,0.3,0,1
59066,97,8104,43,820,16.55,-109.13,0.546,phone,ios,tcp,browsing,vk.com,low,True,,208.67.222.222,38.9,0.31,1,0
1260,2,69,581,20957,11.81,40.37,0.381,laptop,windows,tcp,download,cdn.yandex.net,medium,True,False,9.9.9.9,43.2,0.75,0,1
69676,114,17878,1579,43414,2.95,107.19,0.761,laptop,windows,udp,streaming,rutube.ru,high,True,False,1.1.1.1,74.9,0.08,0,1
29081,48,1874,1651,11314,10.0,-67.23,0.245,phone,ios,udp,streaming,ivi.ru,high,False,,9.9.9.9,100.0,0.36,1,0
109151,179,19581,338,64262,14.41,-89.16,0.822,iot,android,tcp,download,dl.google.com,low,False,False,9.9.9.9,32.7,0.24,0,1
22913,37,17289,188,54924,1.33,-8.8,0.283,iot,linux,tcp,download,cloud.mail.ru,medium,False,False,8.8.8.8,39.9,0.0,0,1
29776,49,3872,1401,3509,21.88,-105.12,0.644,iot,linux,udp,gaming,mail.ru,high,False,True,208.67.222.222,40.5,0.03,1,0
120843,199,1113,121,1594,14.23,-57.88,0.533,phone,ios,tcp,browsing,whatsapp.com,medium,True,True,9.9.9.9,38.2,0.72,0,1
87072,143,9185,108,17021,12.41,88.46,0.438,laptop,windows,udp,download,update.1c.ru,low,True,False,208.67.222.222,56.8,1.34,0,1
33351,55,3103,147,1861,22.54,62.21,0.191,laptop,macos,tcp,browsing,ria.ru,medium,False,False,208.67.222.222,93.7,0.06,0,1
95620,157,12587,685,56278,5.13,99.48,0.604,laptop,windows,udp,streaming,kinopoisk.ru,medium,False,False,208.67.222.222,41.6,0.35,0,1
73653,121,5388,159,312,26.91,-46.15,0.306,phone,ios,udp,browsing,telegram.org,low,True,True,,51.0,2.5,0,1
105065,173,3663,467,14397,5.54,-4.49,0.608,phone,android,tcp,download,onedrive.live.com,low,True,False,,51.7,3.04,0,1
8358,13,19721,2353,3588,15.61,-60.27,0.512,phone,android,udp,gaming,gaijin.net,high,True,,8.8.8.8,20.4,0.66,0,1
108197,178,4785,2454,1451,12.48,-48.8,0.544,iot,android,udp,gaming,gaijin.net,medium,True,True,1.1.1.1,65.9,0.15,0,1
5912,9,16713,670,17902,16.2,-33.27,0.564,iot,linux,udp,streaming,youtube.com,high,True,True,208.67.222.222,37.5,0.22,0,1
100171,165,1515,1157,46469,8.55,-53.14,0.246,phone,android,udp,streaming,vkvideo.ru,high,True,False,1.1.1.1,50.2,3.22,0,1
117261,193,5579,319,41872,7.89,-100.79,0.353,phone,android,quic,streaming,kinopoisk.ru,medium,False,False,208.67.222.222,40.7,0.38,0,1
32969,54,11303,241,57175,17.88,-17.95,0.339,phone,android,tcp,download,releases.1c.ru,high,True,False,208.67.222.222,38.8,1.73,0,1
74429,122,12960,419,61899,7.31,-57.34,0.255,phone,android,udp,download,packages.microsoft.com,high,False,False,8.8.8.8,60.2,0.53,1,0
108768,179,3425,1734,63043,14.31,-92.61,0.556,iot,android,udp,streaming,ivi.ru,high,True,True,1.1.1.1,52.2,0.16,1,0
9747,16,3423,470,35636,14.43,-0.8,0.534,laptop,linux,tcp,download,github.com,low,True,True,,64.2,0.64,1,0
105804,174,8294,144,1839,8.09,-47.0,0.325,phone,android,tcp,browsing,ok.ru,high,True,True,208.67.222.222,21.0,1.56,0,1
7628,12,13896,657,21534,16.88,38.38,0.551,laptop,windows,udp,streaming,twitch.tv,medium,True,False,,48.6,1.1,0,1
58390,96,5360,1082,22351,10.3,101.71,0.338,laptop,windows,udp,streaming,twitch.tv,high,True,False,9.9.9.9,21.6,1.4,1,0
88669,146,1573,78,866,22.4,-58.3,0.311,phone,android,tcp,browsing,habr.com,medium,False,False,1.1.1.1,68.7,1.63,0,1
83669,137,19651,65,52506,17.15,-103.91,0.38,iot,linux,tcp,download,cloud.mail.ru,high,True,False,8.8.8.8,35.4,0.24,1,0
83901,138,4466,164,61391,10.33,-20.64,0.269,iot,linux,quic,download,github.com,high,False,True,8.8.8.8,32.2,0.29,0,1
116579,192,2091,147,154,24.04,-84.2,0.621,iot,linux,tcp,browsing,whatsapp.com,high,True,True,9.9.9.9,47.7,0.18,1,0
86474,142,8484,105,19452,12.67,-76.35,0.18,phone,android,tcp,download,yadi.sk,low,True,False,9.9.9.9,45.7,1.53,0,1
65698,108,5487,70,50327,20.71,-70.8,0.237,phone,ios,tcp,download,storage.googleapis.com,low,True,True,8.8.8.8,24.3,0.45,0,1
66377,109,9498,60,1515,10.73,-17.09,0.615,laptop,windows,tcp,browsing,vk.com,high,False,False,,56.5,0.02,1,0
72292,119,753,243,55966,18.78,-89.11,0.598,phone,android,tcp,download,download.kaspersky.com,medium,True,False,1.1.1.1,42.4,1.46,0,1
99080,163,5601,1459,708,25.54,-102.71,0.162,iot,linux,quic,gaming,twitch.tv,low,True,True,,39.9,0.03,0,1
38285,63,4671,421,21362,10.43,-77.54,0.332,phone,ios,quic,download,yadi.sk,medium,False,False,1.1.1.1,100.0,3.75,1,0
109549,180,10906,523,55491,24.07,-44.17,0.454,phone,android,udp,streaming,megogo.net,medium,True,False,9.9.9.9,47.8,0.89,0,1
51236,84,10096,918,22744,3.94,-22.23,0.174,iot,android,udp,streaming,ntv.ru,low,False,True,,40.9,0.28,0,1
25255,41,16807,84,964,21.66,30.64,0.702,laptop,linux,tcp,browsing,ozon.ru,medium,True,False,9.9.9.9,24.5,0.19,1,0
111434,183,12708,158,28130,19.37,-90.93,0.409,iot,linux,tcp,download,cdn.yandex.net,high,False,False,8.8.8.8,25.4,0.29,0,1
22786,37,12548,121,519,3.3,-18.28,0.543,iot,linux,tcp,browsing,whatsapp.com,medium,True,True,,41.2,0.04,0,1
39174,64,14643,1659,22491,15.07,-112.75,0.061,phone,ios,udp,streaming,kion.ru,medium,True,False,8.8.8.8,99.7,1.24,0,1
60817,100,4026,70,31846,7.92,24.07,0.378,laptop,windows,tcp,download,releases.1c.ru,high,True,,,37.3,1.76,1,0
30150,49,18430,251,16067,25.22,-110.61,0.285,iot,linux,tcp,download,github.com,high,False,False,8.8.8.8,31.0,0.03,0,1
84467,139,2329,175,1211,9.99,-82.75,0.625,phone,android,tcp,browsing,mail.ru,medium,True,False,8.8.8.8,55.0,0.1,1,0
19799,32,14541,387,47861,18.39,-67.44,0.156,iot,linux,quic,download,cdn.yandex.net,medium,True,False,8.8.8.8,54.9,0.24,0,1
90877,149,19235,160,302,18.84,-76.32,0.585,iot,android,tcp,browsing,wildberries.ru,low,False,False,9.9.9.9,77.3,0.1,1,0
95588,157,11318,2838,3028,5.01,103.86,0.257,laptop,windows,tcp,gaming,steampowered.com,low,True,False,8.8.8.8,21.7,0.09,0,1
45775,75,8797,67,1925,15.02,-44.47,0.144,phone,android,udp,browsing,yandex.ru,low,False,False,208.67.222.222,59.6,1.23,0,1
46995,77,8104,35,765,12.36,-84.89,0.305,iot,linux,tcp,browsing,yandex.ru,low,True,False,9.9.9.9,32.6,0.26,1,0
37021,61,2686,1125,64331,6.22,7.78,0.231,laptop,linux,udp,streaming,youtube.com,high,False,False,9.9.9.9,57.4,0.11,1,0
92689,152,17668,117,1074,19.5,-41.29,0.159,phone,android,udp,browsing,avito.ru,medium,False,True,8.8.8.8,75.9,1.51,0,1
5661,9,6248,60,1382,13.94,-26.41,0.539,iot,linux,quic,browsing,telegram.org,medium,False,True,208.67.222.222,91.1,0.12,0,1
107740,177,10898,215,45289,13.41,-70.78,0.629,phone,android,tcp,download,onedrive.live.com,medium,False,False,9.9.9.9,62.7,1.94,1,0
53844,88,15618,535,49149,6.01,-49.6,0.25,phone,ios,tcp,download,pytorch.org,medium,True,False,8.8.8.8,14.2,3.1,0,1
84760,139,13883,387,17283,10.3,-91.16,0.497,phone,android,tcp,download,packages.microsoft.com,medium,False,True,,61.4,0.86,1,0
96296,158,16259,1127,51792,0.5,60.22,0.396,laptop,windows,udp,streaming,wink.ru,medium,True,True,1.1.1.1,76.0,0.73,0,1
